ID,Edad,Ingresos,Monto_Inicial,Scoring_Crediticio,Meses_Empleo,Num_Creditos,Ratio_Interes,Duracion,Ratio_Deuda_Ingresos,Estudios,Posesion_Hipoteca,Personas_Cargo,Fiador,Impago,Prima,Tipo_Jornada_Laboral_Autónomo,Tipo_Jornada_Laboral_Desempleado,Tipo_Jornada_Laboral_Jornada completa,Tipo_Jornada_Laboral_Tiempo parcial,Estado_Civil_Casado,Estado_Civil_Divorciado,Estado_Civil_Soltero,Cluster_KMeans
YS9MFK,28,39885,16644,544,51,3,23.26,24,0.2,2,1,1,0,1,339.59,0,0,0,1,0,0,1,0
WKG0C5,35,50200,14274,835,87,4,13.37,24,0.16,3,0,1,1,0,89.64,1,0,0,0,1,0,0,1
ZA9RRF,42,82325,42595,681,136,4,11.77,36,0.18,3,1,0,0,0,362.68,0,1,0,0,0,1,0,1
SOD25F,52,31987,21277,764,308,4,14.4,36,0.25,0,0,1,0,0,159.59,1,0,0,0,1,0,0,1
LRUALH,18,20455,5000,538,0,3,10.1,48,0.1,1,1,1,0,0,76.1,0,0,0,1,0,0,1,0
3MUPKW,50,32065,8860,449,326,2,18.28,12,0.24,0,1,1,0,0,120.88,1,0,0,0,1,0,0,0
U0ZKDC,42,42844,10446,529,268,2,19.66,12,0.25,0,0,0,1,0,112.44,0,0,0,1,0,1,0,0
HQIU3O,44,84208,21985,465,207,2,14.42,60,0.1,2,0,1,1,0,341.46,0,0,1,0,1,0,0,0
FODJZA,58,71915,20968,571,265,2,5.24,12,0.32,3,0,0,1,0,150.07,0,1,0,0,1,0,0,1
5B8E0X,64,43390,41524,679,488,1,11.58,60,0.18,0,1,0,1,0,268.07,0,1,0,0,0,1,0,0
LXBURR,30,39288,8742,315,56,2,22.38,36,0.1,2,1,0,0,1,130.05,0,1,0,0,1,0,0,0
134DF3,50,37166,17494,635,345,2,13.07,60,0.11,0,1,1,1,0,205.71,1,0,0,0,1,0,0,0
Y2ODLN,31,59395,15832,681,30,4,5.19,60,0.1,3,1,1,0,0,152.47,1,0,0,0,1,0,0,0
S9YXNP,25,43610,27442,703,0,4,18.43,48,0.17,2,0,1,0,0,288.76,0,0,1,0,0,0,1,0
KL47RG,22,28044,5000,414,0,4,19.89,36,0.1,1,0,0,1,0,80.86,0,1,0,0,0,0,1,0
S5MNOH,25,25973,9460,539,26,4,24.46,12,0.39,1,1,0,0,0,194.34,1,0,0,0,0,0,1,1
BE70DU,67,48762,30397,788,492,4,14.89,60,0.11,1,0,1,0,0,248.32,0,0,0,1,1,0,0,0
O2423R,38,39003,19735,746,135,2,9.73,24,0.23,1,1,0,0,0,109.14,0,0,1,0,0,0,1,1
HF7VZV,41,42598,7856,337,206,4,21.99,36,0.1,1,0,0,0,1,128.38,0,1,0,0,0,1,0,0
0UQ4JB,25,32222,13569,779,0,4,8.15,36,0.14,2,1,1,1,0,88.2,0,1,0,0,0,0,1,0
NNW3DR,35,80368,67475,799,60,1,19.23,60,0.18,3,0,1,0,0,463.0,1,0,0,0,1,0,0,1
SV2SUB,42,40221,20304,464,265,4,23.79,36,0.16,0,0,1,0,1,359.61,1,0,0,0,1,0,0,0
QUIGIP,49,41554,17975,318,276,4,16.62,60,0.1,1,0,1,1,0,412.95,0,1,0,0,1,0,0,0
FXVQXO,50,28622,13270,399,356,2,2.0,60,0.1,0,0,1,1,0,130.3,0,0,0,1,0,1,0,0
RWQPYN,40,57199,30219,374,137,3,19.21,60,0.11,1,0,1,1,0,605.4,0,0,0,1,1,0,0,0
OS80BJ,40,37160,13992,462,159,1,7.05,36,0.11,1,0,0,1,0,96.88,0,0,0,1,0,1,0,0
0S8W2Q,62,52754,68347,836,371,4,19.57,36,0.45,2,0,1,0,0,800.0,0,1,0,0,1,0,0,1
NZNMNC,39,29509,10447,592,207,1,4.18,24,0.17,0,1,0,0,0,59.74,0,1,0,0,1,0,0,0
RCPBXB,44,41922,9669,371,213,1,20.48,12,0.26,1,1,1,1,0,128.19,0,1,0,0,1,0,0,0
M25PVB,69,44350,19037,395,492,3,7.74,48,0.1,0,0,0,0,0,184.59,0,0,1,0,0,0,1,0
9JHB31,20,17360,7931,655,0,2,14.32,48,0.13,1,1,1,0,0,71.47,0,1,0,0,0,0,1,0
8SPIXL,48,39894,11105,402,288,2,19.89,12,0.26,0,0,1,0,1,139.3,0,0,0,1,0,1,0,0
3OT36A,56,36003,8485,355,398,3,4.25,36,0.1,0,1,1,1,0,88.8,0,1,0,0,0,1,0,0
5SMNQ2,21,16000,5000,393,23,3,7.38,36,0.11,0,0,1,1,0,46.38,0,0,1,0,0,0,1,0
0T0C9A,63,37819,26985,595,510,4,3.9,60,0.16,0,0,0,0,0,254.4,0,0,0,1,1,0,0,0
6JZ9BP,25,23399,9510,752,75,3,21.8,12,0.47,0,0,1,0,0,69.0,0,0,0,1,0,0,1,1
7CNFWZ,57,28169,5219,425,302,2,12.08,48,0.1,0,0,1,1,0,67.89,0,0,0,1,1,0,0,0
4S81N1,66,40297,14193,303,500,4,9.75,48,0.1,0,1,1,0,1,215.31,0,0,1,0,0,1,0,0
R2HEQE,61,64785,20035,479,387,1,9.62,60,0.1,2,0,1,1,0,236.81,1,0,0,0,1,0,0,0
NKGYM2,69,58247,10181,474,413,1,21.58,36,0.1,1,0,1,0,0,133.61,0,0,0,1,0,1,0,0
R5N7XR,63,34943,29277,766,384,4,3.6,36,0.26,0,1,0,1,0,155.71,0,0,0,1,1,0,0,1
TVMNRH,30,24452,12611,434,104,1,8.75,12,0.54,0,0,0,0,0,129.94,1,0,0,0,0,0,1,1
T547MO,36,46960,16439,633,107,4,12.94,24,0.15,2,0,0,1,0,156.9,0,1,0,0,1,0,0,0
JYO5MT,46,60908,66520,697,235,2,20.31,36,0.34,1,0,1,0,0,752.53,0,0,0,1,0,1,0,1
4U3GRF,24,29642,5000,415,26,4,7.88,60,0.1,1,0,0,0,0,61.38,1,0,0,0,1,0,0,0
JYD0D1,34,33916,15220,797,140,4,7.4,48,0.13,1,0,0,0,0,65.33,0,0,0,1,1,0,0,0
OW0ZEE,40,26205,19435,631,191,4,3.39,24,0.32,0,1,0,0,0,187.44,0,1,0,0,1,0,0,1
K2BUT0,39,46668,47119,558,129,3,22.92,48,0.23,1,0,0,1,0,747.12,0,0,1,0,1,0,0,1
30PRU4,56,50686,36506,684,368,1,18.54,60,0.14,1,0,1,0,0,350.41,0,0,1,0,1,0,0,0
8EUHBK,52,22308,19961,765,265,3,7.66,12,0.55,0,1,1,0,0,122.64,1,0,0,0,1,0,0,1
YOLOZG,53,52779,30979,499,311,1,17.55,24,0.31,1,0,0,1,0,448.73,0,0,1,0,1,0,0,1
Q8YOQF,18,22211,5000,466,0,1,10.52,12,0.25,1,1,0,1,0,44.06,0,0,0,1,0,0,1,0
7XGSY8,66,47334,10070,314,364,3,14.84,24,0.1,1,0,0,1,0,118.78,0,1,0,0,1,0,0,0
YSX75H,22,25290,5000,322,8,4,12.07,48,0.1,1,1,0,1,0,89.74,0,0,1,0,0,0,1,0
L2IMYO,54,57325,14364,378,293,4,3.35,48,0.1,2,1,0,0,0,190.84,0,0,0,1,1,0,0,0
4BCF51,21,16000,5000,541,46,3,22.23,12,0.36,0,1,0,0,1,82.04,0,0,0,1,0,0,1,0
9Z9Q7U,18,25530,5000,400,0,4,7.11,48,0.1,1,0,0,1,0,57.4,1,0,0,0,0,0,1,0
6ZMDS1,44,32276,6963,325,212,1,22.43,48,0.1,0,0,1,0,0,91.24,1,0,0,0,1,0,0,0
4KHBNQ,37,43852,14659,371,114,3,11.03,36,0.12,1,1,0,0,0,180.49,1,0,0,0,0,0,1,0
A70YTP,67,47287,8386,434,407,2,6.58,36,0.1,0,0,1,1,0,69.86,0,0,1,0,1,0,0,0
JFB0RV,60,61369,42099,818,388,3,3.87,12,0.55,1,1,0,0,0,248.28,0,1,0,0,1,0,0,1
5YPZ9F,18,23167,11255,846,0,1,4.4,12,0.42,1,0,1,1,0,42.64,0,0,0,1,0,0,1,1
VT51NC,59,49519,6436,356,337,2,16.13,48,0.1,1,1,0,0,0,104.83,0,0,1,0,1,0,0,0
DQZ41A,62,37730,25478,731,447,4,7.55,36,0.2,0,1,0,1,0,170.57,0,0,0,1,1,0,0,0
Y1WSHP,51,32607,11438,740,288,2,18.3,60,0.1,0,1,1,0,0,106.82,1,0,0,0,1,0,0,0
MEDVVC,25,27672,10365,356,21,1,23.62,60,0.1,1,0,1,0,1,168.16,1,0,0,0,0,0,1,0
8AMDGB,55,53093,26809,514,268,2,15.42,36,0.14,1,0,1,0,0,331.99,1,0,0,0,1,0,0,0
PDHFZE,19,20301,6567,425,24,4,4.47,12,0.31,0,1,0,1,0,73.82,0,0,1,0,0,0,1,0
X16LJ8,45,32972,17866,829,279,3,17.42,36,0.19,0,1,1,0,0,130.11,0,0,0,1,1,0,0,0
XAWPO9,59,37612,10695,327,383,1,15.86,12,0.27,0,1,0,0,0,109.12,1,0,0,0,0,1,0,0
QKAGUX,58,41776,41098,697,487,2,16.11,36,0.37,0,1,1,0,0,490.34,0,0,0,1,1,0,0,1
VX4BPG,52,41072,27611,772,253,2,3.48,36,0.22,0,0,0,0,0,99.52,1,0,0,0,0,1,0,1
7FM7JA,36,35812,29825,560,112,1,12.37,24,0.39,1,0,0,0,0,296.6,0,0,0,1,1,0,0,1
OZAVN8,51,39775,19513,539,231,4,19.93,60,0.1,1,1,1,1,0,508.96,1,0,0,0,0,0,1,0
HYMT8F,24,23176,6162,516,8,1,11.46,24,0.15,1,0,1,1,1,47.96,1,0,0,0,0,0,1,0
Z7HXUM,63,63835,21530,754,315,2,14.13,12,0.35,1,1,0,0,0,118.24,0,1,0,0,0,1,0,1
NPPF8R,40,48174,9672,334,124,1,10.66,24,0.11,3,0,1,1,0,84.34,1,0,0,0,1,0,0,0
8DC94S,23,19317,5000,466,0,1,11.53,60,0.1,1,1,1,0,0,68.58,1,0,0,0,0,0,1,0
CQGARR,46,44165,39515,557,199,3,11.76,48,0.25,1,0,1,0,0,497.52,0,0,0,1,1,0,0,1
7V0EBF,42,43695,20010,738,192,3,11.57,36,0.15,1,1,0,1,0,117.71,0,0,0,1,0,0,1,0
D2YTKU,61,35736,29912,612,356,1,16.61,48,0.24,0,1,1,1,0,376.52,0,0,0,1,1,0,0,0
ZF0TNE,28,28534,11513,565,35,4,18.51,12,0.42,2,1,0,0,1,221.75,1,0,0,0,1,0,0,1
K4DLRH,24,38813,11096,836,0,4,18.95,24,0.14,2,1,0,1,0,82.68,0,1,0,0,0,0,1,0
MUSA5I,47,69217,49563,625,259,2,10.61,24,0.34,2,0,1,0,0,454.37,0,0,0,1,1,0,0,1
DYDLJC,68,37464,13400,733,412,3,15.99,36,0.13,0,1,0,1,0,96.42,1,0,0,0,1,0,0,0
2I7Y42,41,28335,9042,577,169,2,13.39,12,0.28,1,1,0,0,0,86.84,1,0,0,0,1,0,0,0
B3UO23,32,29588,24175,843,75,4,7.3,12,0.55,1,1,0,1,0,149.77,1,0,0,0,0,0,1,1
UKVECE,24,30737,7784,445,0,4,10.98,48,0.1,2,1,1,1,0,134.75,0,1,0,0,0,0,1,0
T6LYH6,19,17658,5479,660,29,1,10.94,24,0.17,0,0,1,0,0,25.86,0,0,1,0,0,0,1,0
FTHDWL,27,40332,19454,826,42,4,9.36,36,0.16,1,0,0,0,0,90.07,1,0,0,0,0,0,1,0
BMPKIJ,20,17389,5000,644,9,2,18.05,48,0.1,0,0,0,1,0,47.43,0,0,0,1,0,0,1,0
1ISUMP,28,32682,10261,635,69,1,23.04,24,0.14,1,1,0,0,0,86.89,0,0,1,0,0,0,1,0
FNI57J,55,58195,10121,317,266,4,3.63,24,0.1,2,0,0,0,0,97.45,0,0,0,1,1,0,0,0
289315,50,42956,21131,814,263,3,21.26,60,0.11,2,0,0,0,0,165.89,0,1,0,0,1,0,0,0
HWLQSY,18,22329,5000,369,0,2,6.44,12,0.2,1,0,0,1,0,37.13,0,0,1,0,0,0,1,0
75GAWN,20,16000,8184,720,23,3,9.45,36,0.2,0,1,1,0,0,60.25,1,0,0,0,0,0,1,0
0TBNTO,68,38610,7429,346,427,1,3.43,60,0.1,0,1,0,0,0,68.55,0,1,0,0,1,0,0,0
9G28JO,56,48736,14764,371,285,2,20.33,36,0.11,1,1,0,0,0,217.66,0,0,0,1,0,1,0,0
HWNH1J,51,26268,21646,605,257,4,23.12,48,0.21,0,0,1,1,0,337.83,1,0,0,0,0,0,1,0
THA1OT,40,51988,48860,555,200,4,20.34,12,0.55,1,0,1,1,0,800.0,0,0,1,0,1,0,0,1
8JBVJY,41,36687,14898,843,281,3,13.18,36,0.14,0,1,0,0,0,81.83,0,0,1,0,0,0,1,0
NYQL9A,54,33972,25947,762,266,4,12.49,12,0.55,1,0,0,1,0,207.58,1,0,0,0,1,0,0,1
M7KOJT,58,33698,34862,735,367,2,3.69,60,0.23,0,0,0,0,0,178.46,0,1,0,0,1,0,0,0
7BCW0C,56,36419,9275,718,334,1,19.47,60,0.1,0,1,1,1,0,80.05,0,0,1,0,0,1,0,0
3QDZP7,65,50090,14842,615,380,1,4.5,48,0.1,1,1,1,1,0,104.85,1,0,0,0,0,1,0,0
RLESP3,28,41407,19439,656,55,2,16.67,24,0.26,1,0,0,1,0,149.65,0,0,0,1,1,0,0,1
4Y7WU3,21,28319,7975,614,0,3,20.27,36,0.1,1,1,1,0,0,106.53,0,0,1,0,1,0,0,0
D5IEBG,23,25513,5365,504,10,4,16.49,60,0.1,1,1,1,1,0,138.88,0,1,0,0,1,0,0,0
9R551X,43,72165,21360,364,127,1,9.1,48,0.1,3,0,1,0,0,224.07,0,0,1,0,0,1,0,0
CU0I38,66,28139,8009,562,491,2,6.74,48,0.1,0,0,0,1,1,51.61,0,0,0,1,1,0,0,0
W9BWU7,24,19581,5000,735,16,2,21.65,60,0.1,1,0,1,0,1,43.16,0,1,0,0,0,0,1,0
1DIPKW,61,46063,40844,816,421,4,9.16,12,0.55,0,1,1,0,0,325.98,0,0,1,0,0,0,1,1
RXQFCP,55,35520,7420,303,332,4,16.05,12,0.19,1,1,0,1,0,110.06,0,0,0,1,0,1,0,0
7EI71Z,25,22086,5483,381,20,4,21.21,12,0.28,1,0,0,0,0,79.69,0,0,0,1,0,0,1,0
6KW90Y,52,23446,7491,714,308,1,12.49,24,0.17,0,0,1,1,0,35.01,1,0,0,0,1,0,0,0
X5X98K,67,63944,67154,744,420,3,15.83,60,0.22,1,1,1,0,0,797.94,1,0,0,0,1,0,0,1
94XZHX,51,43396,13697,378,218,1,13.58,12,0.33,1,0,0,0,0,139.76,0,1,0,0,1,0,0,1
CL3P2Q,24,23969,12546,690,27,4,4.39,36,0.18,1,0,1,1,0,83.84,0,0,1,0,0,0,1,0
SCX2B5,66,46648,24604,497,383,4,19.34,60,0.1,1,1,1,0,0,658.27,0,1,0,0,1,0,0,0
AA7IHK,65,58795,34800,570,331,1,11.88,24,0.25,1,0,1,0,0,284.31,1,0,0,0,0,1,0,1
5UO7RE,53,41978,10866,608,271,4,5.05,60,0.1,1,0,0,0,0,94.04,0,0,0,1,0,1,0,0
YWGH2D,41,66036,21330,389,203,2,20.15,36,0.12,2,1,0,1,0,325.17,0,1,0,0,1,0,0,0
VQ3YP4,25,18482,9020,833,71,2,16.32,12,0.49,0,1,0,0,0,59.81,1,0,0,0,0,0,1,1
EZPD44,62,66523,80000,838,269,1,22.07,36,0.42,3,0,1,1,0,683.26,1,0,0,0,0,1,0,1
QD3F51,50,30798,25067,758,301,1,2.97,12,0.55,0,0,1,0,0,106.34,0,1,0,0,0,0,1,1
2TYBL0,38,35986,30433,648,192,4,22.11,60,0.16,0,1,1,0,1,526.4,0,0,0,1,1,0,0,0
76Z2S8,34,59082,38797,588,62,1,14.81,48,0.14,3,1,0,0,0,417.06,0,0,1,0,0,1,0,1
UCS1UA,65,37391,25164,691,386,2,8.8,48,0.17,1,1,1,0,0,190.73,0,0,0,1,0,1,0,0
BKRAD8,50,73158,44902,475,221,4,24.87,12,0.55,3,0,1,0,0,800.0,0,1,0,0,0,1,0,1
W0CKM9,63,38725,18463,515,317,4,2.11,24,0.23,0,1,0,0,0,210.25,0,1,0,0,1,0,0,0
DDTPLK,35,66593,26589,386,89,3,12.36,12,0.39,3,1,0,1,0,426.05,0,0,1,0,1,0,0,1
MO8R6H,29,32578,22295,461,72,1,4.19,12,0.55,1,0,1,0,0,223.42,0,0,1,0,1,0,0,1
SA1J1Q,29,52126,21098,449,56,4,14.25,60,0.1,2,0,0,0,0,376.17,0,0,1,0,0,0,1,0
W8REEW,66,43914,13511,516,490,4,7.17,24,0.16,0,1,1,1,0,153.8,0,0,1,0,1,0,0,0
06MUDE,65,45380,19312,444,440,4,3.22,48,0.11,0,1,1,0,1,247.41,1,0,0,0,1,0,0,0
SXD6NO,50,61761,31438,491,247,3,22.0,60,0.1,1,1,0,0,0,656.47,0,0,0,1,1,0,0,0
UU5JM8,33,27885,17723,742,157,3,15.81,12,0.55,0,0,0,0,0,140.63,0,0,0,1,0,0,1,1
XA1VW2,41,42090,6694,309,205,2,21.29,48,0.1,1,1,0,1,1,108.53,0,0,0,1,1,0,0,0
VR238F,22,19551,5000,447,10,1,8.75,24,0.14,1,1,0,0,0,42.31,1,0,0,0,0,0,1,0
TEV0W8,55,41036,24035,719,339,4,19.76,12,0.55,0,1,1,0,1,331.81,0,0,0,1,0,1,0,1
FTEURY,30,39603,49223,837,46,4,15.94,60,0.25,2,1,1,0,0,529.5,1,0,0,0,0,0,1,1
KNN5HL,18,18536,5246,471,0,1,14.06,36,0.1,1,1,1,0,1,69.84,0,0,0,1,0,0,1,0
UDBU2D,26,21803,7112,467,38,2,23.31,36,0.12,1,0,1,1,0,98.47,0,0,1,0,0,0,1,0
YYZJYY,48,52932,41514,782,206,4,24.64,24,0.4,1,1,0,0,1,461.04,0,0,1,0,0,1,0,1
0YKOVN,29,35478,32892,643,50,1,22.54,24,0.48,1,1,0,0,0,411.91,0,0,1,0,1,0,0,1
1LO1AX,52,26259,8893,400,331,1,6.71,48,0.1,0,1,0,1,0,72.95,1,0,0,0,1,0,0,0
7VFI7W,25,27183,6573,445,37,3,10.6,36,0.1,1,0,0,0,1,71.59,0,0,0,1,0,0,1,0
IOP5MI,29,54576,23812,568,8,3,9.98,12,0.39,3,0,1,0,0,253.94,1,0,0,0,1,0,0,1
LBB6YA,64,36320,20228,603,456,4,20.29,24,0.28,0,1,1,1,0,318.22,0,0,0,1,0,1,0,1
XZHBT2,64,35081,12491,416,394,3,18.18,60,0.1,0,1,1,0,0,282.34,0,0,0,1,1,0,0,0
WFR8XZ,58,96903,27623,738,312,2,15.63,24,0.14,3,0,0,0,0,146.72,0,1,0,0,0,0,1,1
SLLJ14,24,19190,5000,408,19,4,18.66,24,0.13,1,0,1,0,1,80.87,0,1,0,0,0,0,1,0
AZPH2M,45,51661,30654,481,209,2,2.59,48,0.16,1,0,1,1,0,278.95,0,1,0,0,1,0,0,0
KVSD0M,54,57726,21676,592,309,2,17.19,12,0.34,1,0,0,1,1,237.15,0,1,0,0,1,0,0,1
TYEPK2,58,38225,32013,786,439,1,17.09,60,0.18,0,1,1,0,0,233.7,0,0,0,1,0,1,0,0
JO0NAR,38,48665,65728,762,146,2,21.08,36,0.45,1,1,0,0,0,597.22,0,1,0,0,0,1,0,1
3ZBP6Q,34,44187,14151,412,76,4,21.5,36,0.1,2,1,1,1,0,303.52,0,0,0,1,1,0,0,0
SXLZI0,36,30699,11569,700,212,2,11.42,36,0.14,0,0,1,0,0,55.87,0,0,0,1,1,0,0,0
HN0SSS,41,34530,18513,444,165,1,18.04,24,0.23,0,0,1,1,0,237.16,0,0,0,1,0,1,0,0
Y9GJTC,69,72050,14957,678,368,3,20.5,24,0.1,3,0,0,1,0,125.62,0,0,1,0,1,0,0,0
5YZ98W,32,36474,23427,771,89,3,9.51,36,0.21,1,0,0,1,0,117.29,0,0,1,0,1,0,0,0
D5ZK0I,43,36391,26675,654,185,1,2.49,12,0.55,0,0,1,1,0,152.97,0,0,1,0,1,0,0,1
8S4CYJ,59,54183,19580,762,390,4,8.6,24,0.2,1,1,1,0,0,135.82,0,1,0,0,1,0,0,1
FGE4VW,65,55980,10337,606,427,4,13.11,60,0.1,1,0,0,0,1,128.33,0,0,0,1,1,0,0,0
62KTA6,36,44735,70996,769,122,3,12.64,12,0.55,1,0,0,0,0,488.95,1,0,0,0,1,0,0,1
YDI59R,63,51090,8256,329,460,4,18.82,48,0.1,0,0,1,0,0,161.79,0,0,1,0,0,1,0,0
RES80U,19,16000,5000,344,0,1,18.39,36,0.11,0,1,0,0,0,62.2,0,0,0,1,0,0,1,0
DSZ9DS,30,50456,10516,709,24,3,2.91,60,0.1,3,0,1,1,0,67.16,0,0,1,0,1,0,0,0
AFQ4LG,37,84121,39447,705,90,4,13.62,48,0.11,3,1,1,0,0,413.53,1,0,0,0,1,0,0,1
1B02TU,66,32553,11576,338,429,1,3.39,36,0.13,0,1,1,1,0,99.46,0,0,1,0,0,1,0,0
6SWZ24,26,46276,16513,563,28,2,2.41,36,0.1,2,0,0,1,0,107.96,0,0,1,0,0,0,1,0
3OEIF7,54,29910,8534,353,344,2,4.63,24,0.12,0,0,0,0,0,58.46,0,1,0,0,1,0,0,0
36G9VS,38,53134,14295,445,143,3,13.32,24,0.15,2,1,1,0,0,215.21,0,0,1,0,0,0,1,0
87W08U,66,41439,8734,482,495,4,5.39,24,0.11,0,1,0,0,0,90.04,0,0,1,0,0,1,0,0
WU8J8Q,47,56837,52074,749,180,2,9.0,36,0.34,2,0,0,1,0,338.17,1,0,0,0,0,1,0,1
P8FW98,46,39859,10469,503,249,2,10.64,36,0.1,1,1,1,1,0,120.08,1,0,0,0,1,0,0,0
VZ3GPY,58,30240,26869,780,462,3,8.31,48,0.19,0,0,1,0,0,134.01,0,0,1,0,1,0,0,0
TDVLL4,22,27709,5925,370,8,3,2.14,60,0.1,1,0,0,0,1,63.86,0,0,0,1,1,0,0,0
CPXFTC,57,29088,7584,429,271,4,2.11,36,0.1,0,0,0,0,0,71.92,0,1,0,0,0,1,0,0
UUAXE8,69,84013,35355,763,456,4,2.66,36,0.12,2,0,0,0,0,155.97,0,1,0,0,1,0,0,1
O5NOU7,28,23491,6722,729,57,3,17.49,60,0.1,1,1,0,1,0,67.46,0,0,1,0,1,0,0,0
MGJQ4S,39,67999,21452,305,106,3,21.8,36,0.1,3,0,0,1,0,334.89,0,0,0,1,1,0,0,0
FQA66W,43,50927,31346,611,166,1,15.15,36,0.19,2,0,1,1,1,248.42,0,0,1,0,0,1,0,1
R2XJRA,56,49489,13951,346,365,3,18.43,36,0.1,1,0,0,0,0,207.69,0,1,0,0,1,0,0,0
SHWUJF,62,42909,45467,751,443,4,22.87,24,0.54,0,0,1,0,0,505.89,1,0,0,0,1,0,0,1
MS9FEY,32,52206,17108,328,64,4,6.76,48,0.1,2,1,0,1,0,217.66,1,0,0,0,1,0,0,0
OG714R,43,49652,18214,624,202,4,22.7,12,0.41,1,0,1,0,0,275.5,1,0,0,0,0,1,0,1
GE5HDN,42,58761,40608,847,201,4,19.94,48,0.2,2,1,0,0,0,422.21,1,0,0,0,0,0,1,1
DBAJ5E,34,44656,19431,774,54,2,4.54,24,0.24,3,0,0,0,0,70.08,0,0,1,0,1,0,0,1
Y192II,49,34961,20750,453,272,3,7.74,48,0.15,0,0,1,1,0,209.76,1,0,0,0,0,1,0,0
X04FCP,52,29481,28912,835,274,2,10.05,36,0.29,0,1,1,0,0,154.88,1,0,0,0,1,0,0,1
TNXCDQ,47,48469,19865,522,309,1,4.04,48,0.11,0,0,1,1,0,159.59,0,0,1,0,0,0,1,0
2MNY87,67,53816,13013,372,392,2,14.46,12,0.27,1,0,0,1,0,131.01,1,0,0,0,0,1,0,0
QQEJHY,56,37159,21114,540,335,4,16.37,24,0.25,0,1,1,0,0,465.5,1,0,0,0,1,0,0,0
NWJCFH,25,34004,14684,590,36,4,6.88,48,0.12,1,0,1,0,0,141.74,0,1,0,0,0,0,1,0
CBCB9C,56,34191,13390,712,466,4,17.99,48,0.1,0,1,1,1,0,149.71,0,0,0,1,0,1,0,0
J3UCH7,50,36645,26370,655,255,4,12.37,36,0.21,1,0,0,1,0,265.68,1,0,0,0,1,0,0,0
XOTIJK,50,52413,15200,545,310,1,17.71,12,0.28,1,0,1,0,0,180.12,0,1,0,0,1,0,0,1
K2CTI2,20,16000,5000,351,26,4,5.27,48,0.1,0,1,0,0,0,60.56,1,0,0,0,0,0,1,0
9X6SDT,60,35073,11080,379,328,2,8.99,12,0.33,1,1,1,0,0,138.79,1,0,0,0,1,0,0,0
1UQQ4H,65,80333,25312,659,424,3,19.91,24,0.17,2,0,0,1,0,210.61,0,0,0,1,0,1,0,1
3UD72B,51,30347,19517,485,284,4,15.18,60,0.14,0,0,1,0,0,362.14,0,1,0,0,0,0,1,0
0UT9R7,35,44512,41590,746,113,3,6.41,12,0.55,2,1,0,0,0,291.71,0,1,0,0,1,0,0,1
RS6IN1,59,31931,24393,824,360,1,22.77,48,0.22,0,0,0,0,0,148.16,0,0,1,0,1,0,0,0
CCHZYG,49,56785,15736,646,231,4,14.46,12,0.31,1,0,1,0,0,180.47,1,0,0,0,1,0,0,1
LN4HH7,38,54314,21454,770,109,4,21.67,60,0.1,3,0,1,0,0,213.26,0,0,1,0,1,0,0,0
23EFS9,48,60618,38643,842,297,1,7.33,48,0.15,1,1,0,0,0,142.3,0,0,1,0,0,1,0,1
AR8CUO,42,66482,68635,834,177,4,2.85,36,0.35,2,0,1,0,0,448.12,0,0,0,1,1,0,0,1
737DT5,32,39762,8466,589,73,3,20.21,24,0.11,2,0,1,0,1,104.43,0,0,1,0,0,0,1,0
I7Y1HR,37,42806,39217,526,108,3,14.6,36,0.3,1,0,1,1,0,747.41,0,0,1,0,1,0,0,1
LYPPZC,46,62940,17552,544,193,1,8.69,36,0.1,2,0,1,0,0,168.09,0,0,1,0,1,0,0,0
B84RF8,33,45354,7040,507,72,1,11.38,36,0.1,2,1,1,0,0,75.54,0,0,1,0,1,0,0,0
AZKBFX,40,67029,58755,738,136,3,17.31,12,0.55,2,1,0,0,0,697.9,0,1,0,0,1,0,0,1
9ZD2IA,60,35365,5000,316,354,1,3.63,24,0.1,0,0,0,1,0,31.65,1,0,0,0,1,0,0,0
0MUPC4,68,90611,48232,421,475,2,12.23,60,0.12,2,1,0,1,0,781.74,0,1,0,0,1,0,0,1
OUCAJQ,56,24838,8393,839,312,1,16.15,12,0.35,0,1,1,0,1,51.57,0,0,0,1,1,0,0,1
65FOFC,52,45936,11698,496,332,4,20.44,60,0.1,0,1,0,0,1,260.31,1,0,0,0,1,0,0,0
WTMS0B,48,48720,28441,556,193,1,11.34,12,0.55,1,0,1,1,0,298.19,0,0,0,1,1,0,0,1
70H3KG,63,36308,12011,374,404,2,2.55,60,0.1,0,0,1,1,0,122.44,0,0,1,0,1,0,0,0
YG2EK0,46,55675,23393,795,203,4,20.57,60,0.1,1,1,0,0,0,228.91,0,0,0,1,0,1,0,0
X675OS,22,16000,5609,802,30,1,23.28,24,0.16,0,1,0,1,0,25.57,0,1,0,0,0,0,1,0
GKH806,24,22825,8251,366,10,1,18.34,12,0.31,1,1,0,1,1,109.17,0,0,1,0,0,0,1,0
D3W8AB,50,38258,28925,674,303,2,24.02,60,0.16,0,1,1,1,0,312.77,1,0,0,0,1,0,0,0
2HI56M,33,54888,24767,624,92,2,17.98,24,0.25,2,0,1,0,0,273.74,0,0,0,1,0,1,0,1
49A44I,53,26776,11900,441,346,4,16.06,48,0.1,0,1,1,0,0,253.63,0,0,0,1,1,0,0,0
