ID,Edad,Ingresos,Monto_Inicial,Scoring_Crediticio,Meses_Empleo,Num_Creditos,Ratio_Interes,Duracion,Ratio_Deuda_Ingresos,Estudios,Posesion_Hipoteca,Personas_Cargo,Fiador,Impago,Prima,Tipo_Jornada_Laboral_Desempleado,Tipo_Jornada_Laboral_Jornada completa,Tipo_Jornada_Laboral_Tiempo parcial,Estado_Civil_Divorciado,Estado_Civil_Soltero,Cluster_KMeans,probabilidad_impago
5SJ2WU,69,40708,11233,401,390,1,21.09,36,0.1,1,0,1,1,1,148.46,0,0,1,0,0,0,0.3150341430161116
P27PEV,33,30584,10813,453,117,4,16.0,60,0.1,1,1,0,0,1,240.27,0,0,0,0,0,0,0.6676397239429608
C2GD6A,59,30631,9226,495,482,1,5.54,48,0.1,0,0,1,1,0,72.96,0,0,1,1,0,0,0.18721578166083844
BPC1FZ,40,31432,21220,423,228,4,15.03,12,0.55,0,0,1,0,1,421.33,1,0,0,1,0,1,0.619715327812048
L9E5LW,65,100618,57209,531,395,4,18.01,60,0.13,3,0,0,0,0,800.0,0,0,0,1,0,1,0.4178710868213036
NREUIJ,65,54758,43666,833,408,1,5.44,60,0.18,1,0,1,1,0,178.27,0,1,0,0,1,1,0.10698880818718336
1QJS0G,36,32294,20684,451,184,4,20.8,12,0.55,0,0,0,0,0,440.14,0,1,0,0,0,1,0.689762864387555
7042AJ,27,41731,29471,676,18,2,24.83,24,0.35,2,0,1,1,0,305.02,0,0,1,0,1,1,0.7127026409510667
JTENCX,34,37265,29512,730,113,1,24.65,60,0.15,2,1,0,1,0,245.24,0,1,0,0,0,0,0.5967328149216705
1TS4H8,60,37239,14367,326,443,1,5.14,60,0.1,0,1,0,0,0,135.01,0,0,0,0,0,0,0.2473080239881984
7L3GYF,40,29890,11106,302,177,4,24.58,48,0.1,1,0,0,1,1,206.11,0,0,1,1,0,0,0.7189107322186686
KCGD4M,40,48478,15644,316,181,4,8.13,60,0.1,1,1,1,0,0,280.89,0,0,1,0,0,0,0.4732913129468002
R1N6F8,47,27282,26297,725,264,2,9.06,12,0.55,0,1,1,0,0,200.85,1,0,0,0,0,1,0.3615098443459891
F5TQII,47,42002,19034,555,228,4,2.11,24,0.25,1,1,1,1,0,216.48,0,0,1,0,0,0,0.23534888791013614
L99500,30,37150,33969,589,71,3,10.27,36,0.3,1,0,1,1,0,428.39,0,0,0,0,0,1,0.4897239366835009
C8OTMD,44,60996,30953,720,221,3,13.75,24,0.24,2,1,1,0,0,273.55,1,0,0,0,0,1,0.4782275997353305
ZI2IEY,27,26476,7989,630,91,1,15.59,48,0.1,0,0,1,1,0,61.64,0,0,1,0,0,0,0.5720824081853054
RH3IE1,66,77404,33568,724,491,4,19.62,24,0.19,2,0,0,0,0,266.36,1,0,0,0,1,1,0.448357886171415
DINEQ0,56,35391,16642,497,257,4,20.17,36,0.16,1,1,0,1,0,321.31,0,0,0,0,0,0,0.4527808246340457
Q79LCT,55,70591,30637,700,347,3,21.65,24,0.2,1,0,0,0,0,248.32,0,1,0,1,0,1,0.47686467303314034
J99P7L,46,28293,12227,453,242,3,20.54,60,0.1,0,1,0,1,0,240.76,0,1,0,0,0,0,0.49818646150783996
CJ1WPS,54,56254,20455,747,286,2,23.33,24,0.16,2,0,0,0,0,124.25,0,0,0,1,0,1,0.534956291565125
6NXAKG,22,16644,9210,819,33,2,3.9,60,0.11,0,1,0,1,1,39.04,0,0,0,0,1,0,0.42654929295387956
RRETR6,28,32183,16729,569,40,1,5.58,48,0.13,1,1,0,1,0,114.31,0,0,0,0,1,0,0.4217414033221437
C0ROGC,29,24832,18183,548,62,3,7.83,24,0.38,1,0,1,1,0,216.03,0,0,1,0,0,1,0.47426049784650054
ULZFC5,56,42573,14366,380,288,1,10.2,12,0.33,1,1,1,0,0,163.24,1,0,0,1,0,1,0.3357267512193356
SLF0PZ,42,31522,6917,532,240,2,13.37,24,0.13,0,0,1,1,0,72.59,1,0,0,0,0,0,0.46538238250540215
OJU0JX,50,39577,12575,686,272,1,17.08,24,0.17,1,1,1,1,0,102.19,0,1,0,0,0,0,0.3037250921554864
T89N1Q,54,30737,7591,536,439,4,2.94,12,0.22,0,1,0,0,0,78.11,0,1,0,1,0,0,0.23514628451446687
E33DC0,50,36179,17964,528,311,3,21.82,48,0.12,0,1,0,1,0,321.38,1,0,0,0,0,0,0.5591059071784699
SVKU7G,28,45868,30742,813,45,1,15.54,24,0.37,2,0,1,1,0,174.28,0,0,0,0,0,1,0.5228604471209102
H5QB9N,66,48179,54730,782,525,2,15.29,48,0.29,0,1,0,0,0,360.61,0,0,1,0,0,1,0.2902150954695635
F12MPA,36,64224,20479,564,74,2,3.34,48,0.1,3,1,1,1,0,192.92,1,0,0,0,1,0,0.3381216432789151
BBW49F,40,45793,24154,575,206,1,12.71,12,0.53,0,0,0,0,0,248.03,1,0,0,0,0,1,0.5553074848134985
WSCT5P,56,33495,7880,574,294,1,20.86,48,0.1,0,0,0,1,0,81.44,0,1,0,1,0,0,0.38162767713602125
BSPU81,51,30812,25131,667,345,2,15.87,24,0.35,0,0,0,1,0,192.89,0,1,0,0,0,1,0.35316769128505876
JC0SST,23,16000,5000,787,39,1,6.84,48,0.1,0,0,0,0,0,14.41,0,0,0,0,1,0,0.5425455413287803
NUM7NV,38,41069,12437,310,156,2,13.66,24,0.14,2,1,0,1,1,148.3,1,0,0,0,0,0,0.5590039803701674
KNWIE8,26,28187,16959,839,32,2,14.86,24,0.31,1,0,1,1,0,98.81,1,0,0,0,1,1,0.5867458706378067
SNAZ3I,57,50515,11174,368,288,1,10.72,60,0.1,1,0,1,0,0,126.51,0,0,0,0,0,0,0.3240738872871471
L83LVC,28,29002,11711,428,41,1,23.67,60,0.1,1,0,1,1,0,173.01,0,1,0,0,0,0,0.665556248588757
92MDYL,38,42401,32168,786,121,2,22.86,48,0.19,1,1,0,0,1,211.77,1,0,0,0,0,1,0.6853293610675436
BLV5BX,19,20205,8240,573,0,4,16.52,12,0.42,1,0,0,0,0,135.24,0,0,1,0,1,1,0.7850356508855705
3F7IZE,21,20689,5000,497,0,4,19.69,36,0.1,1,1,1,1,0,107.36,0,0,0,0,1,0,0.7154000954831086
A8PXBW,26,21877,6439,325,67,4,7.89,48,0.1,0,0,0,0,0,65.63,0,0,1,0,1,0,0.6580229990331707
JRMZGA,37,25952,5432,491,182,3,13.2,60,0.1,0,0,0,1,1,78.3,0,0,0,0,1,0,0.5295765279185445
Q3RJPA,36,36331,23064,508,190,2,6.37,60,0.13,0,1,1,0,0,267.66,0,0,1,0,0,0,0.4194153554409619
OBI6VF,20,19390,5000,537,44,3,15.18,36,0.1,0,1,0,0,0,73.04,0,0,1,0,1,0,0.738348830090258
TAM443,58,56102,21369,390,256,1,7.73,60,0.1,3,1,0,0,0,225.5,1,0,0,1,0,0,0.321473698625833
8WERH6,64,41285,45120,818,397,1,21.86,36,0.33,0,0,0,0,0,275.81,1,0,0,0,0,1,0.43965406201582446
RXZGK1,26,26824,9267,813,28,1,22.67,24,0.19,1,0,1,0,0,41.91,0,1,0,0,1,0,0.6684183171663794
878F21,34,26179,8744,701,109,3,8.38,36,0.13,1,1,0,1,0,51.51,0,0,0,0,0,0,0.4205909981918661
4M506K,38,61724,36167,612,124,2,16.84,48,0.16,2,1,0,0,0,420.42,0,0,0,0,0,1,0.5811902421607928
DSI2OC,26,46728,26173,783,22,1,7.17,12,0.55,2,0,0,0,0,103.29,0,1,0,0,0,1,0.472579322185391
AZ1Z0Z,69,42753,18002,481,506,1,6.56,48,0.1,0,1,1,0,0,165.21,0,1,0,0,0,0,0.14083168277781796
DV7CK5,66,32901,10351,510,495,3,12.72,24,0.14,0,1,0,1,0,128.22,0,1,0,0,0,0,0.2146632035065847
LG9O87,26,28496,12045,772,37,3,14.77,36,0.14,1,1,1,0,0,74.86,1,0,0,0,0,0,0.6499242545947842
Y9GLT6,32,47874,29311,802,50,3,9.89,24,0.29,3,1,1,1,0,182.32,0,0,1,0,1,1,0.41337075545482777
P7SK6F,24,19509,5645,419,27,4,11.71,24,0.13,1,1,0,1,0,68.68,0,0,1,0,1,0,0.6327812205105309
5CMTR9,53,30206,14758,506,279,1,15.72,48,0.11,0,1,1,1,0,189.83,0,1,0,1,0,0,0.28543133145989696
KAZM9S,32,56018,27884,696,77,1,4.0,48,0.12,2,0,0,1,0,126.09,0,0,0,0,0,0,0.3661906449664331
2WILZV,64,51779,17533,486,446,2,23.39,60,0.1,1,0,1,0,0,306.22,0,0,0,1,0,0,0.4471677360475012
KW226O,21,17422,5000,497,56,1,8.1,36,0.1,0,0,0,1,1,38.16,0,1,0,0,1,0,0.5169158779540195
BRD3UJ,61,46394,15864,475,456,4,7.98,36,0.11,0,0,0,1,0,153.33,0,1,0,1,0,0,0.22524775059871183
UD1ZN4,34,57301,20454,563,46,4,22.71,24,0.18,3,0,0,0,0,266.25,0,1,0,0,0,1,0.7159872289017652
F0IKPX,35,64404,21840,449,116,3,9.73,24,0.15,2,0,1,1,0,233.05,1,0,0,0,0,0,0.5022047844646553
8Z7MP4,65,32892,14351,358,400,4,5.02,60,0.1,0,0,1,0,0,180.41,0,0,1,0,0,0,0.2377980092191192
ULCIY2,65,39252,38286,781,486,3,14.57,24,0.49,0,1,0,1,0,306.84,1,0,0,0,0,1,0.2775537555616709
MRHUW6,65,46873,39166,615,426,2,2.44,60,0.17,0,1,1,0,0,312.55,1,0,0,1,0,0,0.1691638331335188
N5Z1TP,58,38577,16109,772,375,4,9.68,36,0.12,0,0,0,0,0,74.35,0,0,1,0,1,0,0.3274853361005586
P02VG3,46,36294,26819,543,313,3,22.24,48,0.2,0,0,1,1,0,522.88,0,0,0,0,0,0,0.5400648395516686
XPVHBK,30,51232,23622,743,43,4,12.8,36,0.17,3,0,0,0,0,175.66,1,0,0,0,0,1,0.665826084262375
RQ387Q,64,45017,12378,636,417,4,11.39,48,0.1,0,1,0,0,0,121.65,0,0,0,0,0,0,0.2942279825855955
WIEY4I,23,19115,5000,775,0,1,13.19,48,0.1,1,1,1,1,0,27.84,0,0,1,0,1,0,0.5227235728341482
PEWZB5,65,44856,10803,318,418,1,8.5,48,0.1,0,1,0,0,0,105.78,0,0,1,1,0,0,0.2568807725444878
PZD2UY,23,18542,7726,717,58,2,22.53,12,0.36,0,0,0,1,0,47.94,0,0,0,0,1,1,0.7334493074010823
5LM087,51,33959,11316,415,319,4,7.07,12,0.35,0,0,0,1,0,113.56,0,0,0,0,0,0,0.33391795783826284
6KXQG6,63,100353,24029,504,349,3,11.41,24,0.13,3,1,1,0,0,311.67,0,0,1,0,0,1,0.27858895462449373
NZ020Z,42,34502,13120,729,190,3,4.85,36,0.13,1,0,0,0,0,57.23,0,0,0,0,0,0,0.3775109627070413
59QVBS,63,44419,15629,544,321,1,2.3,36,0.1,1,1,0,0,0,126.86,0,0,1,1,0,0,0.17738639122179664
HGOLU4,18,17574,5000,621,19,2,17.92,12,0.29,0,0,0,0,1,40.73,0,1,0,0,1,0,0.740168750100322
GZZ5WD,42,56144,24297,787,162,2,16.24,60,0.1,3,0,1,1,0,185.42,0,0,0,0,1,0,0.42669346613079656
JLJ4EE,18,16000,8750,842,22,4,8.57,48,0.15,0,0,0,1,0,43.23,0,1,0,0,1,0,0.5448138595231439
04PD62,40,57490,45819,838,144,3,4.73,24,0.34,1,0,0,0,0,202.68,0,1,0,0,0,1,0.33361356294092476
MOPUOJ,25,22777,13353,725,63,1,17.78,12,0.55,0,0,0,1,0,95.8,1,0,0,0,0,1,0.6780532258370915
P6FEV1,22,17609,5000,352,11,3,17.1,60,0.1,1,0,1,0,0,96.52,1,0,0,0,0,0,0.785341718265801
4MG6OT,39,60532,34921,440,125,2,4.88,60,0.1,3,1,1,1,0,452.33,0,0,1,0,0,0,0.32091942589120015
3OZDEU,53,61080,31259,450,332,4,15.72,36,0.17,1,0,0,1,0,460.6,0,0,0,0,0,0,0.4425828204804445
6BO6TI,22,22501,6438,541,50,1,24.73,24,0.14,0,0,0,0,0,63.41,0,0,1,0,1,0,0.8232613547724914
KNX493,61,66398,36960,536,383,2,20.08,36,0.19,2,1,1,0,0,630.84,0,0,0,0,0,1,0.3920797423188696
6JCQEM,34,30106,16919,519,170,1,4.97,24,0.25,0,1,0,0,0,135.65,0,1,0,0,0,0,0.38413334976222385
EYEGBQ,44,27489,18303,777,250,3,22.75,24,0.32,0,0,1,0,0,143.26,0,0,0,1,0,1,0.588503708528155
QU9R3T,31,33132,6174,307,123,4,12.37,12,0.21,0,0,0,1,0,73.31,0,0,0,0,0,0,0.6140283489193701
A45IEG,36,54468,27327,701,108,1,17.06,48,0.12,1,1,0,0,0,195.22,0,0,1,0,0,0,0.5809874354787359
HHJ51G,65,61896,25983,671,360,1,22.05,12,0.36,1,1,0,1,0,221.31,1,0,0,1,0,1,0.3656490118901529
DIM613,36,55686,17167,342,132,3,12.78,12,0.27,2,0,0,0,0,204.45,0,1,0,0,0,1,0.5729141368253343
9WNSAB,67,64012,22016,434,342,1,19.29,12,0.36,2,0,0,0,0,279.7,0,0,1,0,0,1,0.3965139933602283
M6F9O2,48,37914,16556,669,308,3,2.75,24,0.23,0,0,0,0,0,85.68,0,1,0,0,0,0,0.2680426448865097
HQLYB5,43,33767,26147,756,237,1,12.98,36,0.28,1,1,1,1,0,162.2,1,0,0,0,0,1,0.37490270397267117
UBCTHQ,22,23026,6088,823,0,2,14.9,24,0.14,1,0,0,0,0,25.65,1,0,0,0,1,0,0.718868083226282
TUIG2H,18,17783,7728,714,8,1,3.99,12,0.49,0,1,0,0,0,35.61,0,0,1,0,1,1,0.5364499721653918
7IY0DF,66,45588,16333,708,544,4,17.17,12,0.31,0,0,0,1,0,137.08,0,1,0,1,0,1,0.2701502321133611
AFHX12,42,35526,51970,849,255,2,20.13,12,0.55,0,1,1,0,0,458.34,1,0,0,0,0,1,0.5604974976577365
HEYO49,30,47154,9453,344,50,4,4.45,36,0.1,2,1,1,0,1,121.34,1,0,0,0,0,0,0.5388364010736569
63JMT0,42,36153,37792,773,216,2,6.93,24,0.45,0,1,0,1,0,180.34,0,0,1,0,0,1,0.31120953197776313
ATVOQI,36,50751,40812,771,158,2,12.88,12,0.55,1,0,1,1,0,282.25,1,0,0,0,0,1,0.47336332822361943
90UI1F,67,57872,35175,722,446,1,21.01,36,0.22,1,1,0,1,0,277.21,1,0,0,0,0,1,0.33004320621563976
DT2JD9,35,43649,26590,562,120,3,23.02,48,0.16,1,0,1,0,1,380.48,0,0,0,0,0,0,0.704744726889382
WOAN8C,56,31351,10656,358,407,2,24.37,48,0.1,0,1,0,0,0,169.57,0,0,0,0,0,0,0.5756887960027935
9317Q1,53,52012,21990,693,314,4,13.54,24,0.23,1,1,1,1,0,257.78,0,1,0,0,0,1,0.2729759461929806
Y5FSTR,30,44695,27843,839,100,3,5.87,36,0.19,1,0,0,1,0,101.38,1,0,0,0,0,1,0.46441741568988815
QMX8YQ,28,42227,20394,646,47,3,14.92,60,0.11,1,1,0,0,1,246.92,0,0,0,0,1,0,0.6511100664467693
SZ4UAP,49,30718,34046,537,383,2,2.33,12,0.55,0,1,1,1,0,450.67,0,1,0,1,0,1,0.16966330226797582
BQO5VY,22,29162,6848,762,0,3,6.43,48,0.1,1,0,0,0,0,28.48,0,0,1,0,1,0,0.5889107067247036
RU7WI1,53,34676,6414,305,266,4,5.59,12,0.16,1,1,1,1,0,64.07,1,0,0,1,0,0,0.2926143070741683
BCLDUZ,23,22803,5000,532,20,3,20.27,48,0.1,1,1,0,1,0,92.58,1,0,0,0,0,0,0.7581410707652751
M770TI,45,26983,38071,693,215,1,24.02,24,0.55,0,1,1,1,0,480.41,1,0,0,1,0,1,0.5363326422024353
9WMIM9,21,20101,5000,730,0,1,2.87,48,0.1,1,0,1,1,0,21.25,0,1,0,0,1,0,0.35907064863291915
ER9SC3,19,16000,5000,475,18,3,14.79,48,0.1,0,1,1,0,0,86.57,0,1,0,0,0,0,0.6713358131274926
A4QSF0,37,53411,25405,447,144,3,17.64,12,0.53,1,0,0,0,1,493.69,1,0,0,0,1,1,0.7030399271190008
DZ75DP,40,66245,39407,446,160,2,4.04,12,0.55,2,0,0,0,0,428.75,1,0,0,0,1,1,0.454538562507648
Z60FUH,41,86536,64389,432,132,2,8.46,36,0.26,3,0,0,0,0,740.0,1,0,0,0,0,1,0.5191839743594157
PPRF9L,29,39747,26591,608,34,1,11.86,24,0.36,2,1,0,1,0,224.2,0,0,1,0,0,1,0.5121223665280596
RNI0TT,31,38150,24808,786,66,3,15.68,36,0.23,1,0,0,0,0,149.42,0,0,0,0,0,1,0.6371203090208897
XII7RT,36,26982,9973,468,148,4,14.16,36,0.12,0,0,1,0,0,143.85,0,1,0,0,0,0,0.5516078558844496
LSJ3K3,33,25385,8718,502,165,2,21.53,36,0.12,0,0,0,1,0,102.98,0,0,1,0,0,0,0.6802407646052926
R0ODUD,36,32383,26576,431,156,1,2.12,48,0.2,0,0,1,1,0,251.76,0,1,0,0,0,0,0.2707981264025135
6D8VZU,34,37606,10085,468,121,3,20.33,60,0.1,1,1,1,0,0,219.51,0,1,0,0,0,0,0.6261782986903537
UJFSE1,43,37727,13861,491,164,4,12.27,24,0.19,1,0,1,1,0,196.41,0,1,0,0,0,0,0.388410570868302
KEW1BJ,38,50343,16398,545,161,2,24.05,36,0.12,1,1,0,1,1,239.43,0,0,1,0,0,0,0.6458732391840014
H63HWJ,51,27252,14342,773,320,3,24.17,60,0.1,0,1,0,0,0,113.01,0,0,0,0,0,0,0.5680476061170954
ZHCKDU,19,16000,5009,672,17,2,10.65,12,0.33,0,0,0,0,0,26.24,0,1,0,0,1,0,0.6252611707537556
878M44,19,17001,5000,609,17,2,22.16,24,0.16,0,1,0,1,0,44.32,0,1,0,0,1,0,0.7167612048854649
TFPWO2,64,39420,16008,397,399,2,12.48,12,0.35,0,0,1,0,0,192.96,1,0,0,0,1,1,0.33871462278479514
42ZV1Z,54,50763,23065,428,278,4,14.76,60,0.1,1,0,0,1,1,400.02,0,0,0,0,0,0,0.4231519125460545
T1HKMN,24,27430,5000,473,15,4,6.27,36,0.1,1,1,0,0,0,60.15,0,0,0,0,1,0,0.5971639164244148
NZVUB9,34,28273,21782,650,175,2,2.77,48,0.22,0,0,0,1,0,118.29,0,1,0,0,0,0,0.3120704821124258
SA113C,51,69932,27182,552,298,1,12.92,24,0.22,2,1,0,1,1,286.01,0,0,0,1,0,1,0.3291940712683024
J0C4MY,33,37152,39066,785,87,1,5.07,36,0.31,1,1,0,1,0,167.63,0,0,0,0,1,1,0.336289042209045
F9VII3,25,32677,15742,626,37,1,20.6,60,0.11,1,1,1,0,0,206.88,0,0,0,0,0,0,0.6941112858417768
I6JA4I,19,21826,9802,779,0,4,23.46,48,0.1,1,1,0,1,0,85.64,0,0,0,0,1,0,0.7716641389934639
I8E8UP,66,40602,9919,426,446,2,24.12,48,0.1,0,0,0,1,0,133.25,1,0,0,0,0,0,0.4726317455592353
KSFJN5,56,42302,14277,489,259,4,2.33,24,0.17,1,1,0,1,0,157.72,1,0,0,0,0,0,0.24131286870527072
ZD4TQB,31,35760,15206,505,78,2,7.53,24,0.24,1,1,1,0,0,155.67,0,1,0,0,0,0,0.42899646093878974
7IE7NQ,19,26677,5382,725,0,1,19.67,36,0.1,1,0,0,1,0,31.97,1,0,0,0,1,0,0.7494066777911725
GQMA8H,36,29356,36718,818,220,4,21.6,12,0.55,0,0,0,0,1,313.11,0,0,0,0,0,1,0.6884980572978451
9WW611,26,29499,12806,655,19,2,24.71,60,0.1,2,1,0,1,0,136.36,0,0,1,0,1,0,0.7356307025905532
UJO041,32,51724,27609,841,73,1,2.14,12,0.47,2,0,1,1,0,106.78,1,0,0,0,0,1,0.3200038127857757
9O0ZS3,19,19296,5000,352,9,3,2.71,60,0.1,0,0,0,0,1,53.14,1,0,0,0,1,0,0.6576962420993261
O7B5LR,57,52566,16647,365,321,2,22.45,24,0.17,1,0,1,1,0,223.87,0,0,0,1,0,0,0.4498324301274557
EAHMJ7,54,31530,8817,519,357,1,17.49,36,0.11,0,1,1,1,0,123.96,0,0,0,0,0,0,0.3413810957657843
XRU03G,52,50054,46781,676,337,1,15.2,12,0.55,1,0,0,1,0,379.73,0,0,1,0,0,1,0.36761027103917254
871UA7,45,37377,18737,758,278,1,10.78,60,0.1,0,1,1,1,0,93.06,1,0,0,0,0,0,0.32709777661126777
B1SY3D,21,17281,8971,821,41,2,24.82,12,0.55,0,1,1,1,0,81.29,0,0,1,0,1,1,0.7178493185568209
DTSIP4,21,26960,12644,846,0,4,11.25,24,0.26,1,0,0,0,0,66.99,1,0,0,0,1,1,0.7018092414325641
SZNZT6,59,46174,11703,318,373,4,4.96,48,0.1,1,0,1,1,0,148.49,0,0,0,0,0,0,0.2287475620059761
Y0FJ0K,44,48247,16198,480,293,1,9.3,24,0.17,0,0,1,1,0,129.42,0,1,0,1,0,0,0.2932210012542514
6B8O1M,38,30086,16349,829,160,1,5.12,12,0.55,0,1,1,0,0,78.21,1,0,0,0,0,1,0.3503268393370447
R3BH5D,32,48324,25120,844,84,2,3.72,24,0.23,2,1,1,1,0,108.91,0,0,1,0,0,1,0.30235177334834584
50O717,36,36603,12553,483,123,1,6.15,36,0.1,1,0,1,1,0,94.86,1,0,0,0,0,0,0.39987124591577516
YFNTNS,42,34906,5000,313,187,2,23.11,48,0.1,0,0,1,1,0,73.79,0,0,1,0,0,0,0.6186012465940429
GW5YKS,69,70200,42557,779,503,4,15.36,24,0.33,1,0,0,1,0,311.64,0,0,0,0,0,1,0.25550125682658964
0KAE6Z,57,52043,13047,421,379,2,24.82,60,0.1,1,0,0,1,0,205.75,0,0,0,0,0,0,0.5240021723390175
PKWKN2,57,38119,10586,639,434,4,21.76,48,0.1,0,1,0,1,0,154.79,0,0,1,0,0,0,0.4542472253136435
6DP7S3,64,101359,80000,738,341,3,3.2,36,0.26,3,1,1,0,0,568.92,1,0,0,1,0,1,0.17828450585855932
P8UJV9,33,40013,9033,443,57,2,24.53,36,0.1,3,1,1,0,0,155.16,0,0,1,1,0,0,0.7254175054088727
3OO53Z,53,34039,12328,398,351,2,19.96,12,0.37,0,1,0,1,0,184.68,0,0,0,1,0,1,0.4566394411855034
MZIFEI,62,60835,67038,749,305,1,6.3,60,0.21,1,1,0,1,0,407.07,0,0,1,0,1,1,0.16497552837234097
GK1JD9,20,20068,5000,429,0,3,11.19,60,0.1,1,1,0,1,0,75.69,0,1,0,0,1,0,0.5940524503490408
WUV4EB,44,27675,6756,337,250,1,15.03,36,0.1,0,1,1,0,0,79.14,0,0,0,0,1,0,0.4849517195046177
46TYV8,36,45789,25786,523,127,1,18.99,36,0.18,1,0,1,1,0,331.82,0,0,1,0,0,0,0.5595996040833485
ZMFHCV,63,36726,22164,627,425,2,11.73,36,0.21,0,0,1,1,0,175.63,0,1,0,0,0,0,0.19002124852140637
JTI2DW,27,54128,38390,682,32,4,18.32,24,0.36,2,0,1,1,0,522.23,0,0,0,0,1,1,0.6424215898634467
P26EPE,63,46665,15638,617,370,2,5.04,36,0.1,0,1,1,1,1,107.88,0,0,1,1,0,0,0.14586992796008996
9ORE30,55,75606,10784,360,276,1,17.55,36,0.1,2,1,1,1,0,164.44,1,0,0,0,1,0,0.39985314048185755
6PV8EX,52,51369,29451,818,290,4,3.95,12,0.53,1,1,0,0,0,196.58,1,0,0,0,0,1,0.2993690905567078
PDIOUQ,44,40183,41002,778,167,3,7.97,60,0.22,1,1,1,1,0,280.87,0,0,1,0,1,1,0.2897123157139637
RYOZQH,40,41811,16564,527,191,2,7.77,60,0.1,1,1,0,1,0,180.55,0,0,0,0,0,0,0.370854974195291
7RO5YV,32,43875,9588,321,79,2,10.63,24,0.1,1,1,1,0,0,96.6,0,1,0,0,1,0,0.4988203504611394
FSVT04,32,34349,12363,647,72,2,15.46,12,0.41,2,0,1,0,0,125.93,0,1,0,0,0,1,0.5465131053899555
4I4FPC,30,39308,9240,761,86,4,14.94,36,0.1,1,0,1,0,0,58.21,0,0,0,0,1,0,0.6158947634445927
VVWK6P,41,28740,11488,331,235,3,10.28,24,0.18,0,1,1,1,0,132.31,0,0,1,0,0,0,0.41318781249291286
5G3QVJ,67,37422,23587,468,547,2,14.97,48,0.15,0,0,0,1,0,270.03,0,1,0,1,0,0,0.24328010403794295
U4JACU,53,41510,23885,832,257,1,11.5,12,0.5,1,1,1,0,0,140.1,0,0,1,0,0,1,0.2850569341877566
02GDDK,22,20997,5000,344,0,3,4.63,24,0.12,1,1,0,0,1,46.47,1,0,0,0,1,0,0.6367483665938554
J1SS90,18,27273,5000,482,0,1,4.98,12,0.2,1,0,1,0,0,36.59,1,0,0,0,1,0,0.6101503109918274
TFP5XW,22,17984,5000,538,39,1,17.12,24,0.14,0,1,1,0,0,62.91,1,0,0,0,1,0,0.7190063222900172
MBP4KP,44,83743,28666,358,183,4,23.97,60,0.1,3,0,1,1,0,686.46,0,1,0,0,0,0,0.5867258319153447
CS57QC,19,21618,5000,538,0,2,3.38,48,0.1,1,1,1,0,0,56.44,0,0,0,0,1,0,0.5158198824790333
I8LTJB,21,16000,5000,459,18,3,21.71,48,0.1,0,1,1,0,1,97.32,1,0,0,0,1,0,0.8108954350867702
02TADF,52,35480,8457,421,269,3,11.23,24,0.12,0,0,1,1,0,83.13,1,0,0,1,0,0,0.37211702207718667
GUAR21,39,33846,14009,456,180,2,10.86,12,0.44,0,0,0,0,0,140.52,1,0,0,0,0,1,0.5704904648642634
LDTLRM,62,47144,32731,703,474,2,17.41,36,0.22,1,0,1,1,0,275.74,0,1,0,0,0,1,0.24956130827184683
3YGYX3,35,35512,19162,634,138,3,23.6,12,0.55,0,0,0,1,0,252.65,0,0,1,1,0,1,0.6839567746542837
C76HJK,65,33156,7677,546,464,1,2.12,12,0.21,0,1,0,1,0,56.07,0,1,0,0,0,0,0.10989059826778527
O20C46,35,44013,15604,573,80,1,14.17,24,0.2,2,0,1,0,0,155.35,1,0,0,0,0,0,0.5851262650749204
P8MMWN,50,29673,9404,809,294,1,22.94,60,0.1,0,0,1,0,0,55.72,1,0,0,0,0,0,0.5492142622746462
A2OEDI,66,32007,18144,574,429,3,18.1,12,0.54,0,1,0,1,0,324.61,0,0,1,1,0,1,0.31092185848605997
39H2R0,66,30867,26694,835,459,2,5.77,60,0.17,0,1,0,1,0,119.62,0,0,1,1,0,0,0.14094406116520136
F0Q0YD,68,60567,18930,339,403,2,22.93,60,0.1,2,0,0,0,0,311.84,0,0,1,0,0,0,0.4783171022225821
SG2Y1V,50,37264,18675,827,328,4,6.31,12,0.55,0,0,0,0,0,97.53,0,1,0,0,0,1,0.2901795733908361
TYYY7M,59,32827,10504,461,293,1,17.96,48,0.1,0,1,1,1,0,161.91,0,0,0,0,0,0,0.3158236095783285
4RN9BK,50,65023,22852,496,290,3,22.77,12,0.36,2,1,0,0,0,420.89,0,0,0,1,0,1,0.5938031785536063
3X39OZ,66,43239,18914,594,441,1,15.46,60,0.1,0,0,0,0,0,172.63,0,1,0,0,0,0,0.2815908514263838
UPAJQZ,57,35526,14913,458,318,4,12.11,36,0.15,0,1,0,0,0,243.8,1,0,0,1,0,0,0.4290187627165154
ROLGQS,48,63989,50256,601,265,4,2.53,48,0.22,1,0,1,0,0,507.49,0,0,0,0,0,1,0.292100916658037
2XEFUH,64,58960,37143,770,385,2,13.78,60,0.12,1,0,1,1,0,228.3,0,0,0,0,1,1,0.22050809791140508
OH46F7,60,28894,9902,418,393,4,15.01,48,0.1,0,1,0,0,0,173.82,0,1,0,0,0,0,0.36927794182856954
MC6Y21,61,42571,26780,653,377,3,16.62,60,0.13,1,0,0,0,0,285.68,0,0,0,0,0,0,0.4008052687917148
